index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
197,35,6,0.256969,7,0.0187975,10,0.0137914,-5,-0.00276074
198,35,7,0.258267,9,0.0212515,12,0.0162454,-5,-0.00276074
199,36,0,0.259565,2,0.0126626,8,0.0113374,1,0.00460123
200,36,1,0.260863,-8,0.000392638,9,0.0125644,2,0.00582822
201,36,2,0.262161,-6,0.00284663,9,0.0125644,-2,0.000920245
202,36,3,0.263458,-9,-0.000834356,11,0.0150184,-6,-0.00398773
203,36,4,0.264756,-14,-0.00696933,20,0.0260614,-9,-0.00766871
204,36,5,0.266054,-5,0.00407362,19,0.0248344,-3,-0.000306748
205,36,6,0.267352,-6,0.00284663,14,0.0186994,-7,-0.00521472
206,37,0,0.26865,-10,-0.00206135,14,0.0186994,-7,-0.00521472
207,37,1,0.269947,-12,-0.00451534,21,0.0272883,-8,-0.00644172
208,37,2,0.271245,-4,0.00530061,22,0.0285153,-5,-0.00276074
209,37,3,0.272543,-3,0.00652761,26,0.0334233,-6,-0.00398773
210,37,4,0.273841,2,0.0126626,29,0.0371043,-6,-0.00398773
211,37,5,0.275139,9,0.0212515,30,0.0383313,-9,-0.00766871
212,37,6,0.276437,5,0.0163436,28,0.0358773,-13,-0.0125767
213,37,7,0.277734,1,0.0114356,23,0.0297423,-9,-0.00766871
214,38,0,0.279032,6,0.0175706,25,0.0321963,-6,-0.00398773
215,38,1,0.28033,8,0.0200245,27,0.0346503,-1,0.00214724
216,38,2,0.281628,9,0.0212515,28,0.0358773,-2,0.000920245
217,38,3,0.282926,8,0.0200245,29,0.0371043,-10,-0.00889571
218,38,4,0.284224,13,0.0261595,27,0.0346503,-5,-0.00276074
219,38,5,0.285521,11,0.0237055,32,0.0407853,-9,-0.00766871
220,38,6,0.286819,-1,0.00898159,40,0.0506012,-12,-0.0113497
221,38,7,0.288117,-1,0.00898159,29,0.0371043,-7,-0.00521472
222,39,0,0.289415,6,0.0175706,25,0.0321963,-6,-0.00398773
223,39,1,0.290713,8,0.0200245,27,0.0346503,-1,0.00214724
224,39,2,0.292011,9,0.0212515,28,0.0358773,-2,0.000920245
225,39,3,0.293308,8,0.0200245,29,0.0371043,-10,-0.00889571
226,39,4,0.294606,13,0.0261595,27,0.0346503,-5,-0.00276074
227,39,5,0.295904,11,0.0237055,32,0.0407853,-9,-0.00766871
228,39,6,0.297202,-1,0.00898159,40,0.0506012,-12,-0.0113497
229,39,7,0.2985,-1,0.00898159,29,0.0371043,-7,-0.00521472
230,40,0,0.299797,0,0.0102086,34,0.0432393,-12,-0.0113497
231,40,1,0.301095,-5,0.00407362,36,0.0456933,-6,-0.00398773
