index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
278,45,3,0.350723,-80,-0.037222,-168,-0.0697677,8156,9.83263
279,45,4,0.35198,-64,-0.0183276,-160,-0.0601793,8152,9.82775
280,45,5,0.353237,-12,0.0430793,-168,-0.0697677,8156,9.83263
281,45,6,0.354494,-88,-0.0466693,-152,-0.0505909,8120,9.78876
282,45,7,0.355751,-56,-0.00888039,-208,-0.11771,8144,9.81801
283,46,0,0.357008,-72,-0.0277748,-176,-0.0793561,8124,9.79364
284,46,1,0.358265,-64,-0.0183276,-184,-0.0889446,8136,9.80826
285,46,2,0.359522,-56,-0.00888039,-188,-0.0937388,8128,9.79851
286,46,3,0.360779,-80,-0.037222,-168,-0.0697677,8156,9.83263
287,46,4,0.362036,-64,-0.0183276,-160,-0.0601793,8152,9.82775
288,46,5,0.363294,-12,0.0430793,-168,-0.0697677,8156,9.83263
289,46,6,0.364551,-88,-0.0466693,-152,-0.0505909,8120,9.78876
290,46,7,0.365808,-56,-0.00888039,-208,-0.11771,8144,9.81801
291,47,0,0.367065,-40,0.0100141,-156,-0.0553851,8184,9.86675
292,47,1,0.368322,-40,0.0100141,-196,-0.103327,8172,9.85212
293,47,2,0.369579,-40,0.0100141,-112,-0.0026488,8148,9.82288
294,47,3,0.370836,-40,0.0100141,-120,-0.0122372,8144,9.81801
295,47,4,0.372093,-56,-0.00888039,-176,-0.0793561,8144,9.81801
296,47,5,0.37335,-64,-0.0183276,-160,-0.0601793,8120,9.78876
297,47,6,0.374607,-40,0.0100141,-184,-0.0889446,8144,9.81801
298,47,7,0.375864,-28,0.0241849,-160,-0.0601793,8144,9.81801
299,48,0,0.377121,-16,0.0383557,-196,-0.103327,8128,9.79851
300,48,1,0.378378,-56,-0.00888039,-160,-0.0601793,8172,9.85212
301,48,2,0.379635,-64,-0.0183276,-188,-0.0937388,8128,9.79851
302,48,3,0.380893,-32,0.0194613,-196,-0.103327,8156,9.83263
303,48,4,0.38215,-64,-0.0183276,-180,-0.0841503,8136,9.80826
304,48,5,0.383407,-40,0.0100141,-176,-0.0793561,8136,9.80826
305,48,6,0.384664,-64,-0.0183276,-208,-0.11771,8164,9.84238
306,48,7,0.385921,-56,-0.00888039,-176,-0.0793561,8136,9.80826
307,49,0,0.387178,-80,-0.037222,-196,-0.103327,8148,9.82288
308,49,1,0.388435,-72,-0.0277748,-196,-0.103327,8164,9.84238
309,49,2,0.389692,-24,0.0289085,-192,-0.098533,8140,9.81313
310,49,3,0.390949,-40,0.0100141,-192,-0.098533,8164,9.84238
311,49,4,0.392206,-32,0.0194613,-184,-0.0889446,8152,9.82775
312,49,5,0.393463,-80,-0.037222,-168,-0.0697677,8152,9.82775
313,49,6,0.39472,-64,-0.0183276,-208,-0.11771,8136,9.80826
314,49,7,0.395977,-104,-0.0655637,-188,-0.0937388,8128,9.79851
315,50,0,0.397234,-80,-0.037222,-196,-0.103327,8148,9.82288
316,50,1,0.398492,-72,-0.0277748,-196,-0.103327,8164,9.84238
317,50,2,0.399749,-24,0.0289085,-192,-0.098533,8140,9.81313
318,50,3,0.401006,-40,0.0100141,-192,-0.098533,8164,9.84238
319,50,4,0.402263,-32,0.0194613,-184,-0.0889446,8152,9.82775
320,50,5,0.40352,-80,-0.037222,-168,-0.0697677,8152,9.82775
321,50,6,0.404777,-64,-0.0183276,-208,-0.11771,8136,9.80826
322,50,7,0.406034,-104,-0.0655637,-188,-0.0937388,8128,9.79851
323,51,0,0.407291,-88,-0.0466693,-216,-0.127298,8124,9.79364
324,51,1,0.408548,-96,-0.0561165,-196,-0.103327,8132,9.80338
325,51,2,0.409805,-104,-0.0655637,-216,-0.127298,8104,9.76927
326,51,3,0.411062,-112,-0.0750109,-240,-0.156063,8112,9.77902
327,51,4,0.412319,-96,-0.0561165,-224,-0.136887,8096,9.75952
328,51,5,0.413576,-80,-0.037222,-240,-0.156063,8012,9.65717
329,51,6,0.414833,-24,0.0289085,-228,-0.141681,8128,9.79851
330,51,7,0.416091,-104,-0.0655637,-256,-0.17524,8140,9.81313
331,52,0,0.417348,32,0.095039,-204,-0.112916,8184,9.86675
332,52,1,0.418605,32,0.095039,-196,-0.103327,8164,9.84238
333,52,2,0.419862,0,0.0572501,-216,-0.127298,8144,9.81801
334,52,3,0.421119,-20,0.0336321,-240,-0.156063,8152,9.82775
335,52,4,0.422376,-12,0.0430793,-196,-0.103327,8148,9.82288
336,52,5,0.423633,-28,0.0241849,-160,-0.0601793,8136,9.80826
337,52,6,0.42489,-56,-0.00888039,-224,-0.136887,8160,9.8375
338,52,7,0.426147,-40,0.0100141,-216,-0.127298,8136,9.80826
339,53,0,0.427404,-64,-0.0183276,-224,-0.136887,8144,9.81801
