index, frame, sample, time, raw[0], cal[0]
347,52,9,0.435567,2049,0.744573
348,53,0,0.436819,2049,0.744573
349,53,1,0.43807,2049,0.744573
350,53,2,0.439322,2049,0.744573
351,53,3,0.440574,2049,0.744573
352,53,4,0.441825,2049,0.744573
353,53,5,0.443077,2049,0.744573
354,54,0,0.444329,2049,0.744573
355,54,1,0.44558,2049,0.744573
356,54,2,0.446832,2048,0.753326
357,54,3,0.448083,2049,0.744573
358,54,4,0.449335,2048,0.753326
359,54,5,0.450587,2048,0.753326
360,54,6,0.451838,2048,0.753326
361,54,7,0.45309,2048,0.753326
362,55,0,0.454342,2047,0.76208
363,55,1,0.455593,2048,0.753326
364,55,2,0.456845,2045,0.779587
365,55,3,0.458096,2047,0.76208
366,55,4,0.459348,2046,0.770833
367,55,5,0.4606,2045,0.779587
368,55,6,0.461851,2045,0.779587
369,55,7,0.463103,2044,0.78834
370,56,0,0.464355,2043,0.797094
371,56,1,0.465606,2042,0.805847
372,56,2,0.466858,2041,0.814601
373,56,3,0.46811,2041,0.814601
374,56,4,0.469361,2040,0.823354
375,56,5,0.470613,2039,0.832108
376,56,6,0.471864,2038,0.840861
377,56,7,0.473116,2037,0.849615
378,57,0,0.474368,2035,0.867122
379,57,1,0.475619,2034,0.875875
380,57,2,0.476871,2033,0.884629
381,57,3,0.478123,2032,0.893382
382,57,4,0.479374,2031,0.902136
383,57,5,0.480626,2030,0.910889
384,57,6,0.481877,2029,0.919643
385,57,7,0.483129,2029,0.919643
386,58,0,0.484381,2028,0.928396
387,58,1,0.485632,2026,0.945903
388,58,2,0.486884,2026,0.945903
389,58,3,0.488136,2025,0.954657
390,58,4,0.489387,2024,0.96341
391,58,5,0.490639,2023,0.972164
392,58,6,0.49189,2023,0.972164
393,58,7,0.493142,2022,0.980917
394,59,0,0.494394,2020,0.998424
395,59,1,0.495645,2020,0.998424
396,59,2,0.496897,2019,1.00718
397,59,3,0.498149,2019,1.00718
398,59,4,0.4994,2017,1.02468
399,59,5,0.500652,2017,1.02468
400,59,6,0.501904,2016,1.03344
401,59,7,0.503155,2015,1.04219
402,60,0,0.504407,2015,1.04219
403,60,1,0.505658,2014,1.05095
